"segmento_id","acto_id","titulo","palabrasclave","transcripcion","latitudp","longitudp"
"494","25","Un pacto en Cuanajo",,"Este, allá en, en Cuanajo hay un cerro. En ese cerro dicen que está, hay un lugar, ahí en ese lugar hay mucha gente… pues no gente, sino sus almas. ¿Por qué? Porque ellos se… ellos invocaron a un personaje que ustedes ya se imaginarán para vender su producto [YUNUÉN: Ooh] y tener una buena, este, manera de pintar su mueble [BERENICE: Mjm]. Entonces supuestamente  hay un túnel de ese lugar que llega a Uruapan, hay una fecha que deben de ir por la pintura  [BERENICE: Mjm]. ¿Sí? Y este, pero para eso ya sus almas ya están* [BERENICE: Ya las dieron] Ya, ya las dieron con propósito, con el fin de tener un, una buena venta [ITZI: Mjm] y de, de hacer buenos trabajos.
YUNUÉN: Órale [Risas].
BERENICE: Ajá.
JUANA: Hay otra.
BERENICE: A ver.
 ","0.00000000","0.00000000"
"495","25","Un fantasma en San Gerónimo",,"JUANA: Una compañera, una maestra de primaria falleció en, este, vin… cuando se jubiló, de paseo se vinieron a Janitzio con su familia, pero ella era diabética. Creo le hizo mal el, la subida hasta el monumento. Cuando llega a su casa, en la noche muere de un infarto. Días pasaron cuando en una ocasión llega esa… bueno, empezaron a suceder cosas: que les encendían el carro, al marido, se encendía solito el carro, este, así, señas así. Bueno, en una ocasión a una hermana de esa maestra que falleció llegó a la casa de ella y ella sin acordarse la pasa, y que le dijo: 
—Yo lo único que quiero decirte, dice…
—Ay, pero vienes bien acalorizada —le dice la dueña de la casa—. Déjame traerte un vaso de agua. 
Dice, que le dijo la, la persona esta, le digo: 
—No, mira, lo que quiero es encargarte a mi hija. Búscala, y te la encargo.
—Déjame pues traerte agua. Tú no sé de dónde vienes.
Se fue, pero al darse la vuelta: “Bueno, pero si ella ya falleció”. Cuando voltea, nadie. Ya.
BERENICE: ¡Aah! [Risas].
YUNUÉN: ¿Eso dónde fue?
JUANA: Fue en San Gerónimo.
YUNUÉN: Aah [BERENICE: Mjm].
JUANA: Mjm. Y me sé otras, pero ya no me acuerdo 
YUNUÉN: ¡Aaahh! [Risas].
JUANA: No, es muy bonito [BERENICE: Están muy buenas, sí], muy bonito. Pero es que esas son cosas que sí.
BERENICE: Que sí pasaron.
 ","0.00000000","0.00000000"
"496","25","Las trusas del muerto",,"JUANA: Ahí va otra, ya me acordé, pero esa es ya independiente [BERENICE: Mjm], porque también. Que era una, un matrimonio, un señor. El señor fallece en un accidente [BERENICE: Mjm] y no encuentra la señora que, este, ese documento del carro. No sé qué… un documento del, del su carro [Georgina: Mjm] no encontraba, y buscó por todas partes ahí en su casa, y que no lo encontraba. Y ella, este, en una ocasión en su cuarto empezó a buscar pero vio que la cama se bajó [BERENICE: Mjm] así como cuando alguien se sienta [GEORGINA: Sí] y que dijo, y que ella sin querer dijo: “Es que no encuentro este papel, y tú sabes que, este, lo ocupo”; hablando sola pues, ¿no? Y que le d… y que oyó cuando le dijieron: 
—Ese papel está en la guantera del carro, que está… —pues en no sé dónde lo ten… dónde tenían el carro. Dice— Pero, por favor, ahí está ese papel. Sácalo y llévate un, este, un machete porque quiero que hagas un pozo y en ese pozo quiero que me lleves las trusas nuevas que están en esa bolsa que compré el último día que fuimos a compra… de compras. Quiero que me lleves esas trusas porque tengo mucho frío.
Así le dijo la persona [BERENICE: Ajá]. Y que ella*: 
—¿Pero, quién me está hablando? 
Y ya cuando vio, pues no había nada [BERENICE: Mjm]. Sí, entonces como loca se salió de la casa, fue y le dijo a sus cuñados: 
—Fíjense que esto me dijo él.
—¿Cómo que te dijo?
—Pues es que así me dijo [BERENICE: Mjm], y que est… el papel está ahí en la guantera.
—¡A ver, vamos!
Pus que se fueron a ver el carro, este, abrieron la guantera y que ahí estaba el papel. Y entonces ya hizo la mujer lo que le había dicho [BERENICE: Ajá]. Hizo el pozo, echó las trusas, la tapó y no volvió a aparecer el señor.
BERENICE: ¡Órale!
Georgina: ¡Órale!
[Risas]
JUANA: Ya.
YUNUÉN: Están muy buenas. Qué padre.
BERENICE: Pues muchas gracias.
Gigi, Itzi, YUNUÉN: ¡Muchas gracias!
BERENICE: Y por acá vamos a andar, bueno, hasta mañana y luego regresamos otra vez en noviembre. Entonces les traemos el disco a tus papás y, y bueno te lo traemos aquí, también te lo dejamos con ellos [JUANA: Sí. Muy bien] por si no nos vemos. Bueno, si te acuerdas de algo más, nosotros vamos a andar por aquí. Tienes ya la tarjeta [JUANA: Mjm] y traemos el celular por si nos puedes marcar. Bueno…
YUNUÉN: Y en la noche va...
 ","0.00000000","0.00000000"
"497","22","De la escuela de música",,"Santiago: ¿Y quién les enseña a tocar? [mánde], ¿a los muchachos quién les enseña a tocar? 
Pablo: Pues aquí, de hecho fuimos algunos, que fuimos a estudiar [aja], él uno de ellos, de los que quedamos dentro de la orquesta de los iniciadores [mjm], él y pus ya, namás, los otros ya se retiraron. 
Santiago: ¿Dónde estudiaron?
Pablo: Eh, hay un pueblito acá, este, yendo a Uruapan, [DON VIDAL: eh La Paz] Tangambato, [ah] si, hay una escuela de música y ps ahí teníamos que irnos. Yo trabajo, soy este maestro [mjm] de primaria; él este ahorita es, terminó una carrera, una licenciatura, 
entonces este pus él estaba chico cuando empezamos a ir, chico que tendría unos 12 años menos y los otros muchachos pues también este ya, [ya tienes treinta] ya grandes pues también. Todos nos aventamos que como cuatro allá [SANTIAGO: cuatro años] solfeo y todo; y ya cuando empezamos aquí, pus de hecho ya empezamos a enseñarles aquí a los muchachos. 
SANTIAGO: ¿Ustedes les enseñaron?
PABLO: Si, por ejemplo, la vihuela, el contrabajo, los saxofones, andaba otro muchacho del clarinete, pero se salió ya por necesidades ya muy muy personales; entonces este pus ya de hecho todos aquí han aprendido y otros que ya han salido de aquí ya horita tienen también su orquesta, y pus hora sí que pus a nadie se le puede obligar a estar aquí, si.
SANTIAGO: Es por gusto, ¿no?
PABLO: Es por gusto, porque realmente a uno le nace esto, si, y pus también un dinerito que nos ganamos pus no nos cae mal, eda, si por eso, así estamos.
 ","0.00000000","0.00000000"
"7","5","Receta para hacer ate de membrillo","receta arte membrillo","Luego yo ya pa buscar qué vender, pa tener qué, ya me hacía hasta ates de membrillo. Me
ponía a cocer mi, mi membrillo [mjm]. Lo, le quitaba su semilla, le quitaba todo lo que
tenía de semillas adentro. Lo cocía. Le pelaba la cáscara, luego lo molía en el metate y
 
3
luego del metate lo cocía en cazo hasta que ya se hacía todo especito y a ponerlo en platito
de pocitas largas para que se formara como un ate [ajá]. Ya después de que estaba cuajado,
estaba hecho. Ya nomás esperaba yo el día domingo que llegara gente de fuera en autobús o
como fuera [ajá], ya los vaciaba y ya los vendía en pedacitos de ate. Y a eso me dedicaba
yo, pues sí. [ajá].","19.45058155","-101.73315993"
"8","5","Zirahuén y el turismo","Historia del pueblo","Y luego ya después, pues, la comida, que nadie vendía acá [mjm]. Yo empecé a hacer mis
tamales de ceniza y mi crema. Y luego ya después, ya pues, los pescados.
BERENICE: Oiga, ¿pero siempre fue así de turístico Zirahuén? ¿O cómo era antes?
SALUD: Pues más antes, este, pus no, porque no era turístico pero entraba más gente.
Aunque a pesar de que todavía no estaba bien el, aquí todo el pavimento [mjm], porque
aquí teníamos pura piedra [mjm], aquí era puro suelo, pero había más gente que orita
[mjm]. Orita hay gente, pero consume muy poco. Qué le ganamos con que haigan
cambiado los caminos, aunque se pusiera un mirador que estuviera mejor, pero pues ahorita
no por eso decimos: “Vamos a vender más”. No se vende como más antes. Más antes
bajaba mucha agua porque llovía mucho [mjm], y a los turistas les gustaba mucho meterse
al agua.
BERENICE: ¿Se metían a nadar?
SALUD: Se metían al agua, se quitaban los zapatos y se metían al agua y a agarrar hasta
palos que bajaban del cerro y les gustaba mucho. Yo para mí era mejor más antes. Orita
como a lo mejor que no se vende, porque pus ya no, pues ya no es uno solo sino hay más
[mjm]. Pero de todas maneras era mejor antes.
 
4
 
BERENICE: ¿Y el lago hasta dónde llegaba?
SALUD: El lago, el lago llegaba pus hasta allá hasta donde está la… Bueno, cuando yo
empecé estaba casi hasta como aquí, luego ya de aquí fue bajando y llegó donde están los
escaloncitos del corredorcito que está de aquí para abajo. Hasta allá llegaba, así es que
todas las casitas esas son donde estaba antes.
BERENICE: O sea que sí ha bajado bastante.
SALUD: Ha bajado mucho [mjm].","19.45058155","-101.73315993"
"9","5","Eréndira, la sirena","Sirena y encanto","BERENICE: Oiga señora, y de lo que se contaba cuando usted era niña o, en ese entonces, ¿ya
se hablaba de una sirena o…?
SALUD: Ya, ya se hablaba, nada más que nosotros creíamos o no creíamos [ajá]. Nomás se
decía lo que se veía. Y decían de, de la esa Eréndira, que se llamaba así Eréndira [ajá].
BERENICE: ¿Ya se decía eso desde entonces?
SALUD: Ya se decía eso, pero entonces nosotros como que creíamos, como que no creíamos.
Hasta ahora ya después de todos estos años, ya mucho gente la empezó a ver. Y ya
empezamos a creer nosotros en que sí había sirena.
BERENICE: En que sí.","19.45058155","-101.73315993"
"10","5","Los muchachos que vieron a la sirena","Sirena muchachos","BERENICE: ¿Usted sabe de la experiencia de alguien que la haya visto, algún relato o algo?
SALUD: No sí, sí sabemos, sí sé. Este, porque había, yo tengo una hija casada en Copándaro,
se casó en un ranchito por acá [ajá], es Copándaro. Y ella, este, platicó, pues. Y dice:
--Fíjese mamá, dice, que, que unos muchachos vieron la sirena.
Le digo:
--¿Sí será cierto?
--Sí, sí la vieron.
Que se fueron, salieron desde la escuela. Y que salieron y que no fueron a la escuela, que se
fueron al lago a andar de vagos. Y que luego esos muchachos se metieron a bañar, se
quitaron la ropa y se metieron a bañar. Y que luego ya salieron y estaban ellos ya pues, pa
venirse, pa cambiarse, cuando se les apareció la mujer en la agua. Y que ya, este que la ven
y que:
--Mira, mira lo que va allá, mira.
--¿Qué?
--Mira lo que va allá.
Y que, que era la muchacha [mjm], bien bonita. Del cuerpo de mujer y de pescado. Y que
dijeron:
--Sí es sirena, sí es sirena.
Ya, pues, contaron ellos que ellos la habían visto y que ellos la habían visto y que sí había
sirena. Por eso ya les dio miedo, y desde que la vieron, ya no volvieron a meterse, porque
ya tenían miedo.","19.45058155","-101.73315993"
"11","5","La laguna era mujer y a la mujer le gustaban los hombres","lago mujer","Porque ya decían que sí era cierto que la sirena, por eso se ahogaban los muchachos porque
la laguna era mujer. Era mujer y a la mujer le gustaban, le gustaban los hombres [mjm]. Y
ya decían, ya decían con tiempo, de que cuando ya la sirena quería un ahogao, aquí ya se
echaba de ver, cuando quería eso porque entons el lago no estaba así como está. El lago se
dejaba venir con unos olones muy fuertes [mjm], fuertes los olones se golpeaban los
caderones y chapaleaban las, la agua, pero que bajaban tan fuertes las olas que bajaban, y
decía mi papá, mi papá murió como de unos ochenta y ocho años [mjm], y decía:
--Es que el lago, dice, le hace así porque ya quiere ahogado.
Y sí, áhi nomás, este, estaba la laguna así y áhi nomás de que había ahogao, había ahogao y
ya se silenciaba, silencito, silencito el lago [mjm]. Por eso ya nosotros empezamos a creer
en que sí, es encanto la laguna, es un encanto. Es un encanto. Ojo de mar, dicen que es ojo
de mar, pero yo creo que es encanto. El agua es nacida de aquí, nacida, porque hay ojos de
aguas, hay veneros donde está naciendo el agua [ajá]. Está naciendo el agua y está entrando
al agua a la laguna.","19.45058155","-101.73315993"
"12","5","El agua y las tierras: uso y abuso","agua tierra","Nada más con las secas crece la agua, digo, en las aguas crece, en las secas se seca [mjm],
porque se va secando el ojo de agua, y en las aguas, como el agua está cayendo y de los
veneros sale mucha agua y está cayendo a la laguna, por eso está creciendo, pero ya así solo
como en las secas se secan los veneros y van sacando el agua muchos aguacateros, y el
agua se va consumiendo, porque como ya no está creciendo, ya se está secando, es cuando
ya está faltando el agua. Por eso nosotros, cuando el señor era de la Mesa del Comisariado,
siempre lo que más trataba era cuidar el agua y siempre lo que más defendía era el agua.
Venían huerteros, venía gente extranjera a sacar pipas de agua para vender afuera, y mi
señor lo detenía o lo parábamos y no lo sacaban [mjm]. Pero orita pus no, ahorita la sacan
de dondequiera. Y pus ya se está, pues, aminorando, ya, pues es muy poca, porque también
en los ranchos el agua es potable [ajá]. El agua es potable en Uruapan, en este, Jucutato, en
las Canoas, en Apatzingán. Y aquí en Copándaro [ajá], esa agua de aquí de Copándaro la
bombean y la sacan en llave, y la sacan en llave y la tienen a las gentes en las casas para
uso doméstico, para lo que se necesite ahí [ajá]. Ellos agarran el agua de ahí.
BERENICE: ¿De la laguna… del lago?
SALUD: Por eso muchas veces les decíamos, les decía mi señor, que tenían que cuidar el
agua porque ellos la tomaban de ahí. Y que no quería que se contaminara, porque luego
después contaminada ya no se iba a servir.
BERENICE: O sea, el drenaje va al lago también, o no.
SALUD: No. Ahorita nosotros muchas veces anduvimos en eso, peleando en que no hubiera
drenajes [mjm], y no echaban el drenaje a la laguna. Aquí, este, ah y por ejemplo, ahorita
está una unión de lancheros, pero más antes sí la tiraban, pero cuando ya nosotros nos
supimos, nos opusimos y que mi señor supo, nos fuimos e íbamos a cuidar, íbamos a ver de
dónde era de dónde ellos sacaban la cosa de la lancha. Y tenían en dónde afuera, era afuera
donde la vaciaban porque tienen hartas lanchas, pero ya era afuera. Y ya no lo descargaban
adentro sino afuera. Y ya luego quisieron hacer baños alrededor así del agua, pero él se
opuso y dijo que no, que no había permitido hacer baños tan cerca del agua porque nosotros
como comunidad no queríamos que le agua se contaminara. Y no, y después quedaron de
acuerdo que no, luego ya quisieron esto hacerlo otra vez para, para uso d etoda la gente que
llegaba ahí y él no dejó. Y ya cuando vio que no dejó, entonces le pusieron su orden de
aprehensión. Le pusieron de, y le pusieron de este, de, su denuncia se la pusieron de
secuestro y que de violador, pero nomás porque no dejó hacer esos baños para que ellos los
ocuparan ahí alrededor del agua. Y pus estuvo preso, pero en eso, él estuvo ahí y no
llegaron testigos, no llegaron nada y no le hicieron ver nada porque ni uno fue a atestigar y
estuvieron esperando y nadie llegó. Pus mientras nosotros lo vivíamos apoyando y él salió
libre por eso de secuestro y violación, como no hubo testigos, él salió libre de eso. Ya
nomás de inmueblis no, porque como también. este él organizó a las comunidades de que
las tierras eran de la comunidá y la comunidá, las tuvimos que quitar cuando él estaba para
que los comuneros las trabajaran. Por eso pues sí aguantó mucho, pero todas maneras… Así
se defendía y por eso sí el agua, pues sí para nosotros sí el agua es bendita, y si no biera
agua no tendríamos aquí gente de fuera, porque viene la gente pero por el lago.
BERENICE: Por el lago, claro, para verlo porque es muy bonito.
SALUD: Porque si no tuviéramos lago y si no fuera este lago que tuviéramos nosotros, yo
creo que la gente no tendría por qué venir acá. Por eso, por lo mismo, el gobierno tira a
recogerlo para hacer un turismo pa parte de ellos porque los que tienen son ellos. Tienen
son ellos, no los comuneros, sino ellos. Ellos tiene para aventar para arriba y es lo que
nosotros no queremos como comunidad. Sino queremos conservar para la comunidades de
aquí. Es para todo el pueblo, cuando no hay agua se viene la gente de arriba sea comunera o
no sea comunera al lago, viene al lago. Es para toda. Es para el pueblo, pero es para el
pueblo pero la que está al frente es la comunidad porque la comunidad la está defendiendo.
BERENICE: Oiga señora, volviendo un poco a la Sirena, lo que significa para la comunidad.
Usted nos relata no sólo este caso de los muchachos de Copándaro, sino el de su, su suegro.
¿Me lo puede narrar otra vez?","19.45058155","-101.73315993"
"13","5","El suegro y la sirena de la piedra","suegro, sirena, piedra","SALUD: Ah, lo de él cuando la vio.
BERENICE: Sí de cuando la vio él.
SALUD: Sí, entonces, este, eso de que, de que, este, de que mi suegro que él la vio. Él tenía,
él tenía, casi iba para los cien años [ajá], y a ese señor le gustaba mucho salir, le gustaba
mucho salir y se iba siempre en su caballo, porque él, pus, peleó en la Revolución. Le
gustaba mucho salir, le gustaba mucho con sus carrilleras y todo. Y él sí, pues, también,
este, nos platicaba a nosotros, ¿vedá?, que sí, que sí había sirena, y que, que sí era un
encanto porque esa sirena llamaba a los hombres a los que ella quería que se ahogaran
[mjm]. Entonces él, él le tocó que cuando fue a, a, este, ver a sus animales a caballo, le tocó
que le salió la sirena en el camino yendo a Santa Clara. 1 Ese camino se llama El Cerrito
Colorado 2 [mjm], entons en el Cerrito Colorado, al pasar a su, a su campo que se llamaba,
se llamaba, este, El Parán y iba para allá, entons, dice que le salió a medio camino y que
luego luego se le atravesó en el camino, después de que estaba en la piedra sentada, salió y
se atravesó y le jaló la rienda al caballo, y que le dice:
--¿A dónde vas?
Y dice:
--Voy para acá a ver los animales.
Dice:
--Yo te invito que nos váyamos a bañar, dice, y que me acompañes para irnos a bañar.
No, pus él dijo: “--Cómo la iba yo a acompañar, dijo, si era pura sirena.
Pus si ya, luego yo le dije:
--Espérame, ahorita que venga de mi mandado, me esperas y te acompaño a bañarnos”.
Entonces ya de regresó llegó, ya venía otra vez a donde volvió a llegar, a ver, y él le cambió
camino, se fue por el lado de arriba, al lado de arriba hay una cruz, y a esa cruz le hacen su
fiesta porque son cuelgueros [mjm], 3 y quitan la cuelga y cada mes el día primero de mayo
le ponen su cuelga. Y ya dice:
--No, dice, pus ya llegando yo ahí, dice, que se me atraviesa otra vez. Que la veo de lejos,
dice, no, dice, yo que me le pego al caballo, le doy un chicotazo, dice, que me regreso y que
me voy para atrás, dice, no voy a atravesar pa ver si así no me seguía. Y sí, dice.
Que llegó a la casa, pues, y dijo:
--No, dice, vieras, y sí la vi, dijo, y sí es sirena, dice, porque ella era una muchacha tan
bonita, dice, con su cabello más abajo de la espalda, pero un cabello largote muy bonito.
Dice, y cuando yo ya voltié, porque yo nomás voltié tantito a ver cómo había ganado, dice,
ella ya namás se brincó, se entró al agua y se aplastó en una piedra, dice, y ahí estaba la
sirena, dice, por eso sí es cierto.","19.45058155","-101.73315993"
"14","5","Los tres hermanos y el peón","hermanos, peón","Dice que “la sirena se llevó a mi hermano”, a sus hermanos, dice.
Porque dice que habían ido a pescar, ellos eran tres hermanos, y iban cuatro, buscaban un
peón. Y los tres eran hermanos. Y que ya se entraron y que anduvieron todo el día, todo el
día pescando, y que no encontraban nada, y que dicen, y que dicen:
--Ya vamos a echar el último, a ver quién quitaba y en este sí agarrámos algo.
Pues, sí, dice que áhi namás, habrá sido el encanto de la Sirena [ajá], que áhi namás que
sale un, una, este, una garza blanca [ajá], grandota, les decían yorchas [mjm], y ya pues uno
que las garzas, dice:
--Que sale, dice, la esa yorcha blanca, con un pescado así en el hocico, dice que les dijo:
“--Ahora sí vamos a sacar pescados, ahora sí vamos a sacar pescados”.
Dice que sí:
--Vamos a echarlo áhi on tá. Ahí va a haber.
Pues que sí, que tendieron la red y pa pescar y que van sintiendo la bolsa de la rede pesada.
--Mmm, ya traemos rehartos pescados.
Pus era la sirena, el encanto que los llamó [ajá], y que allí había pescados pa echárselos a
los dos. Dice que ya cuando ellos jalaron la bolsa sacaron pero puro pescado de lo mejor,
porque más antes, pues, había pescado blanco [ajá], y pesaban hasta medio kilo o kilo,
grandotote el pescado.
BERENICE: Grandototes.
SALUD: Entons esa vez había esos pescados grandototes, y que puro pescado escogido. Puro
chulo pescado grande y se vende por kilo [ajá], los kilos lo dan a 350 un kilo, 400, 350 el
kilo, era del más caro [ajá], y puro pescado de ese. Pues era el encanto. Dice que ya cuando
ellos vieron lo que vaciaron, no alcanzaron a vaciar cuando se voltió pa bajo el barco. Se
sumió el barco, y que áhi namás se veía el alumbre del pescado. Y no, se alcanzaron a
volcar y áhi nomás se alcanzaron a agarrar del barco y cuando lo acomodaron se alcanzaron
a salvar dos y uno se quedó. Y luego ese lo sacaron bien ahogado. Lo sacaron, dice que lo
estiraron al borde de la laguna, y a uno lo colgaron en un fresno y de ahí lo colgaron y que
le hacían así [golpea una mano contra la otra] pa que le bajara el agua, y le bajaron la agua,
pero de todas maneras murió. Era el peón de ellos [ajá], dice que a ese lo, se lo, le sacaron
el agua, decían que se llamaba Braulio, y le decían El Vaguito, pero sí le sacaron el agua,
pero nomás un rato, pues, en lo que estuvo. Y se acuerda que se fueron sus dos hermanos y
se fue el otro también. Por eso, pus, nosotros sí creímos que había todo eso. Por eso
nosotros con los muchachos salen a pescar y siempre, lo que nosotros pedimos pues que los
cuide, pues, adentro, pues. Pus sí tener cuidado y pedir por ellos, porque sí con el agua no,
les decía yo que con el agua no se juega. Lo que con la lumbre y con la agua no se juega.
Son peligrosas, muy peligrosas.","19.45058155","-101.73315993"
"15","5","El estudiante que se ahogó","estudiante ahogó","Una vez desde que yo vendía, que no había nadie, venían muchos estudiantes, muchos
estudiantes. Y venían:
--Nos hace de comer y nos hace esto.
No, yo les daba hasta a dos pesos, les daba a siete pesos, a diez pesos, porque decía yo:
“son estudiantes y no traen”. Y era cuando estaba más barato [mjm]. Que uno lo daba bien
barato también y todo. Decía:
--No, miren, les voy a vender esto y esto no les voy a cobrar.
Les hacía sus charoladas de café o té de nurithi [mjm], de té de ese del cerro y les daba sus
charolas de su agüita [mjm]:
--¿Y cuánto va a ser señora?
--El agua no se las cobro. Ya nomás de los pescaditos, esos sí, diez pesos.
Y así, barato también. Y ellos se iban contentos, porque pus ya se ayudaban mucho. Y
siempre, siempre así llegaban. Y esa vez venían unos de Uruapan. Yo estaba allá en la
punta, allá donde dice Señora Paz [ajá], la Señora Paz, allí, allí estaba mi puestecito.
Porque mi papá allí tenía su puestecito, su casita que habían hecho según ellos para vivir
bien ene l calor, porque iban a hacer una colonia, por eso a mi papá lo llevaron a la cárcel y
luego a mi señor también lo llevaron a la cárcel. Y luego ya una señora que iba a vender
dijeron, pues, que la dejara vender y sí, le digo:
--Pon tu puestecito.
Y vendía mucho, mucho, esa señora vendía mucho.
Y luego ya quería poner la luz, y que nadie quería quitarse, y que nadie quería quitarse. Y
quería que se quitaran para que a ella le pusieran la luz para que no le afectaran cuando
instalaran los postes [mjm]. Y ya me dijeron a mí que si yo no podía quitarme.
--Pus yo me retiro, le digo, pero como yo tengo quién me ayude porque en ese tiempo
estaba mi señor en la cárcel. Porque yo no tengo quien me ayude, si quieren que yo me
quite, muéveme mi puestecito así como está, sin desbaratarlo, sin nada. Nomás al pulso y
todo me pusieron mi tejabancito aquí, de esa manera me recogí yo para acá. Y estaba yo allí
cuando llegaron los estudiantes. Y les digo:
--Pues tengan mucho cuidado, porque, porque ya ven, pues, que sí hay sirena, le digo,
ustedes cuando vienen yo les platico mejor se ríen y dicen que qué cierto va a ser, que acá
ustedes la cuidan a la sirena.
Porque así me decían:
--No tenga pendiente, ehhh, nosotros con la sirena, nosotros podemos con la sirena, decían,
nosotros no nos vamos a dejar que nos ogue, que nos arrastre el agua.
Les digo:
--Ándenles, pues, pues tengan mucho cuidado.
--Sí.
Dejaron sus mochilitas, me dejan sus mochilas y se van. Luego como a las, como a las
siete, ya oscureciéndose, pues se ahogó uno, se quedó un ahogado de ellos mismo, de ellos
[ajá].
Y ya llegaron unos, llegaron muy tristes. Pero yo ya había oído porque ya estaban
anunciando el anuncio para que, para que se juntaran las canoas, para ir a ver al muchacho
que se había caído al agua [mjm]. Ya al ratito ya llegaron.
--Mmm, pues que ya se nos cayó un compañero.
Les digo
--Es que mira, este, yo por eso les decía que una tomadita o que tomaran alguna cosa, nunca
tomaran ene l agua, porque se podían marear, se pueden resbalar y luego si se caen al agua
y no saben nadar quién los saca [mjm].
--Y ya, ya se nos quedó un compañero.
Ya muy tristes.
Y ya luego luego ya, este, esperaron a que llegaran sus dolientes, llegó la ambulancia.
Estuvimos todos aquí para estarlos acompañando mientras llegaba la ambulancia por él. Y
les digo:
--No, es que se tiene que tener cuidado.
Yo por eso siempre, de los que vienen de fuera y que se meten al agua, les digo que tengan
mucho cuidado porque hay resumideros, ustedes se meten y si ven la arena que se va
resbalando y se va abriendo y se va abriendo y se va abriendo, esos son los voladeros, esos
son los voladeros y se sumen que les llega la, la agua hasta acá y se sumen y ya no salen. Y
eso era lo que yo les decía: “Tengan cuidado con los… y tengan cuidado con eso”. Y sí, así,
pues, así fue. No había año que no se ahogara el siguiente.","19.45058155","-101.73315993"
